# Alexandria ID,Compound,Formula,Charge,Multiplicity,CAS no.,ChemSpider ID,PubChem ID,StdInChI,InChIkey,DeltaHExp.,DeltaHError,DeltaHRef,DeltaHG4,S0Exp,S0Error,S0Ref,S0G4,Rotatable Bonds,Filename,Ring,PiStack,HBond,NumRotors,NumMethyl,SG
1336,2-[2-(2-hydroxyethoxy)ethoxy]ethanol,C6H14O4,0.0,1.0,676-18-6,13835895,8172.0,"InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",ZIBGPFATKBEMQZ-UHFFFAOYSA-N,-725.1,0.0,22.0,-703.37,556.5,0.0,22.0,484.46,7.0,12-bis-2-hydroxyethoxy-ethane,0.0,0.0,0.0,7.0,0.0,0.0
1337,1-methoxy-2-[2-(2-methoxyethoxy)ethoxy]ethane,C8H18O4,0.0,1.0,112-49-2,13835222,8189.0,"InChI=1S/C8H18O4/c1-9-3-5-11-7-8-12-6-4-10-2/h3-8H2,1-2H3",YFNKIDBQEZZDLK-UHFFFAOYSA-N,-676.0,0.0,22.0,-672.16,622.0,0.0,22.0,553.91,9.0,12-bis2-methoxyethoxyethane,0.0,0.0,0.0,9.0,2.0,0.0
1338,undecanenitrile,C11H21N,0.0,1.0,2244:7:8,15853,16722.0,"InChI=1S/C11H21N/c1-2-3-4-5-6-7-8-9-10-11-12/h2-10H2,1H3",SZKKNEOUHLFYNA-UHFFFAOYSA-N,-112.8,0.0,38.0,-117.31,566.07,0.0,38.0,539.2,8.0,undecanenitrile,0.0,0.0,0.0,8.0,1.0,0.0
1339,phenylmethanethiol,C7H8S,0.0,1.0,100-53-8,13851383,7509.0,"InChI=1S/C7H8S/c8-6-7-4-2-1-3-5-7/h1-5,8H,6H2",UENWRTRMUIOCKN-UHFFFAOYSA-N,93.3,0.0,22.0,85.81,360.7,0.0,22.0,365.08,1.0,phenylmethanethiol,0.0,0.0,0.0,1.0,0.0,0.0
1340,(4-chlorophenyl)methanethiol,C7H7ClS,0.0,1.0,6258-66-8,72625,80409.0,"InChI=1S/C7H7ClS/c8-7-3-1-6(5-9)2-4-7/h1-4,9H,5H2",GKQXPTHQTXCXEV-UHFFFAOYSA-N,,,,53.13,,,,395.26,1.0,4-chlorobenzenemethanethiol,0.0,0.0,0.0,1.0,0.0,0.0
1342,4-chlorobenzenethiol,C6H5ClS,0.0,1.0,106-54-7,7527,7815.0,"InChI=1S/C6H5ClS/c7-5-1-3-6(8)4-2-5/h1-4,8H",VZXOZSQDJJNBRC-UHFFFAOYSA-N,,,,77.49,,,,365.46,0.0,4-chlorobenzenethiol,0.0,0.0,0.0,0.0,0.0,0.0
1343,cyclohexanethiol,C6H12S,0.0,1.0,1569-69-3,14555,15290.0,"InChI=1S/C6H12S/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",CMKBCTPCXZNQKX-UHFFFAOYSA-N,-96.2,0.0,19.0,-99.1,,,,352.3,0.0,cyclohexanethiol,3.0,0.0,0.0,0.0,0.0,0.0
1344,decane-1-thiol,C10H22S,0.0,1.0,143-10-2,8577,8917.0,"InChI=1S/C10H22S/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3",VTXVGVNLYGSIAR-UHFFFAOYSA-N,-210.9,0.0,22.0,-216.37,611.6,0.0,22.0,541.91,8.0,decane-1-thiol,0.0,0.0,0.0,8.0,1.0,0.0
1345,dodecane-1-thiol,C12H26S,0.0,1.0,112-55-0,7903,8195.0,"InChI=1S/C12H26S/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3",WNAHIZMDSQCWRP-UHFFFAOYSA-N,-253.2,0.0,22.0,-259.13,690.1,0.0,22.0,604.72,10.0,dodecane-1-thiol,0.0,0.0,0.0,10.0,1.0,0.0
1346,heptane-1-thiol,C7H16S,0.0,1.0,1639-09-4,14680,15422.0,"InChI=1S/C7H16S/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3",VPIAKHNXCOTPAY-UHFFFAOYSA-N,-149.5,0.0,22.0,-152.19,493.9,0.0,22.0,446.62,5.0,heptane-1-thiol,0.0,0.0,0.0,5.0,1.0,0.0
1347,"hexane-1,6-dithiol",C6H14S2,0.0,1.0,1191-43-1,13836,14491.0,"InChI=1S/C6H14S2/c7-5-3-1-2-4-6-8/h7-8H,1-6H2",SRZXCOWFGPICGA-UHFFFAOYSA-N,,,,-93.36,,,,458.19,5.0,hexane-16-dithiol,0.0,0.0,0.0,5.0,0.0,0.0
1348,hexane-1-thiol,C6H14S,0.0,1.0,111-31-9,7815,8106.0,"InChI=1S/C6H14S/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",PMBXCGGQNSVESQ-UHFFFAOYSA-N,-129.2,0.0,22.0,-130.81,454.6,0.0,22.0,414.56,4.0,hexane-1-thiol,0.0,0.0,0.0,4.0,1.0,0.0
1349,hexane-2-thiol,C6H14S,0.0,1.0,1679-06-7,452976,519310.0,"InChI=1S/C6H14S/c1-3-4-5-6(2)7/h6-7H,3-5H2,1-2H3",ABNPJVOPTXYSQW-UHFFFAOYSA-N,-137.9,0.0,38.0,-140.59,445.28,0.0,38.0,408.33,3.0,hexane-2-thiol,0.0,0.0,0.0,3.0,2.0,0.0
1351,3-methylbenzenethiol,C7H8S,0.0,1.0,108-40-7,21111833,7930.0,"InChI=1S/C7H8S/c1-6-3-2-4-7(8)5-6/h2-5,8H,1H3",WRXOZRLZDJAYDR-UHFFFAOYSA-N,,,,74.14,,,,384.29,0.0,3-methylbenzenethiol,0.0,0.0,0.0,0.0,1.0,0.0
1352,N-butylacetamide,C6H13NO,0.0,1.0,1119-49-9,55205,61265.0,"InChI=1S/C6H13NO/c1-3-4-5-7-6(2)8/h3-5H2,1-2H3,(H,7,8)",GYLDXXLJMRTVSS-UHFFFAOYSA-N,-305.9,0.0,19.0,-305.1,,,,435.56,3.0,N-butylacetamide,0.0,0.0,0.0,3.0,2.0,0.0
1353,N-butyl-N-phenylacetamide,C12H17NO,0.0,1.0,91-49-6,6784,7051.0,"InChI=1S/C12H17NO/c1-3-4-10-13(11(2)14)12-8-6-5-7-9-12/h5-9H,3-4,10H2,1-2H3",ZWDZJRRQSXLOQR-UHFFFAOYSA-N,,,,-182.69,,,,521.37,4.0,N-butyl-N-phenylacetamide,0.0,0.0,0.0,5.0,2.0,2.0
1354,"2-chloro-N,N-di(prop-2-enyl)acetamide",C8H12ClNO,0.0,1.0,93-71-0,6890,,"InChI=1S/C8H12ClNO/c1-3-5-10(6-4-2)8(11)7-9/h3-4H,1-2,5-7H2",,,,,-80.99,,,,481.51,6.0,2-chloro-NN-diprop-2-enylacetamide,0.0,0.0,0.0,6.0,0.0,2.0
1356,"N,N-diethylbutanamide",C8H17NO,0.0,1.0,1114-76-7,59578,66192.0,"InChI=1S/C8H17NO/c1-4-7-8(10)9(5-2)6-3/h4-7H2,1-3H3",CDQSTBHGKNNPSY-UHFFFAOYSA-N,,,,-328.89,,,,468.63,4.0,NN-diethylbutanamide,0.0,0.0,0.0,5.0,3.0,2.0
1357,(NE)-N-ethylideneacetamide,C4H7NO,0.0,1.0,,71210,,"InChI=1S/C4H7NO/c1-3-5-4(2)6/h3H,1-2H3/b5-3+",,,,,-129.2,,,,329.85,1.0,N-acetyl-ethanimine,0.0,0.0,0.0,1.0,2.0,2.0
1358,tetrachloroalumanuide,AlCl4-,-1.0,1.0,,10737456,3728926.0,InChI=1S/Al.4ClH/h;4*1H/q+3;;;;/p-4,BXILREUWHCQFES-UHFFFAOYSA-J,,,,-1142.22,,,,347.31,0.0,tetrachloroaluminate,0.0,0.0,0.0,0.0,0.0,0.0
1359,tetrafluoroalumanuide,AlF4-,-1.0,1.0,,10722628,5311325.0,InChI=1S/Al.4FH/h;4*1H/q+3;;;;/p-4,UYOMQIYKOOHAMK-UHFFFAOYSA-J,,,,-1953.79,,,,295.7,0.0,tetrafluoroaluminate,0.0,0.0,0.0,0.0,0.0,0.0
1361,monochloro-trifluoroaluminate,AlClF3-,-1.0,1.0,,,,InChI=1S/Al.ClH.3FH/h;4*1H/q+4;;;;/p-4,,,,,-1753.12,,,,329.88,0.0,monochloro-trifluoroaluminate,0.0,0.0,0.0,0.0,0.0,0.0
1362,dichloro-difluoroaluminate,AlCl2F2-,-1.0,1.0,,,,InChI=1S/Al.2ClH.2FH/h;4*1H/q+4;;;;/p-4,,,,,-1550.36,,,,342.89,0.0,dichloro-difluoroaluminate,0.0,0.0,0.0,0.0,0.0,0.0
1363,trichloro-monofluoroaluminate,AlCl3F-,-1.0,1.0,,,,InChI=1S/Al.3ClH.FH/h;4*1H/q+4;;;;/p-4,,,,,-1346.45,,,,355.57,0.0,trichloro-monofluoroaluminate,0.0,0.0,0.0,0.0,0.0,0.0
1364,tetramethylborate,C4H12B-,-1.0,1.0,,9564256,,"InChI=1S/C4H12B/c1-5(2,3)4/h1-4H3",,,,,-277.85,,,,349.55,0.0,tetramethylborate,0.0,0.0,0.0,0.0,4.0,0.0
1366,"N,N-diethylpyridine-3-carboxamide",C10H14N2O,0.0,1.0,59-26-7,5296,5497.0,"InChI=1S/C10H14N2O/c1-3-12(4-2)10(13)9-6-5-7-11-8-9/h5-8H,3-4H2,1-2H3",NCYVXEGFNDZQCU-UHFFFAOYSA-N,,,,-89.77,,,,486.7,3.0,NN-diethylpyridine-3-carboxamide,0.0,0.0,0.0,4.0,2.0,2.0
1370,"2-chloro-1,3,2-benzodioxaphosphole",C6H4ClO2P,0.0,1.0,1641-40-3,66839,74232.0,InChI=1S/C6H4ClO2P/c7-10-8-5-3-1-2-4-6(5)9-10/h1-4H,YUJYEGDMJZHLMY-UHFFFAOYSA-N,,,,-391.89,,,,375.12,0.0,2-chloro-132-benzodioxaphosphole,1.0,0.0,0.0,0.0,0.0,0.0
1371,dibutyl hydrogen phosphite,C8H19O3P,0.0,1.0,1809-19-4,14967,,"InChI=1S/C8H19O3P/c1-3-5-7-10-12(9)11-8-6-4-2/h9H,3-8H2,1-2H3",,,,,-867.09,,,,577.99,8.0,dibutyl-hydrogen-phosphite,0.0,0.0,0.0,8.0,2.0,0.0
1373,1-diethoxyphosphorylethanone,C6H13O4P,0.0,1.0,919-19-7,456208,522997.0,"InChI=1S/C6H13O4P/c1-4-9-11(8,6(3)7)10-5-2/h4-5H2,1-3H3",YOHJPFQGGNEGSE-UHFFFAOYSA-N,,,,-994.16,,,,525.98,5.0,1-diethoxyphosphorylethanone,0.0,0.0,0.0,5.0,3.0,0.0
1374,1-[ethoxy(ethyl)phosphoryl]oxyethane,C6H15O3P,0.0,1.0,78-38-6,6286,6534.0,"InChI=1S/C6H15O3P/c1-4-8-10(7,6-3)9-5-2/h4-6H2,1-3H3",AATNZNJRDOVKDD-UHFFFAOYSA-N,,,,-935.9,,,,503.96,5.0,1--ethoxyethylphosphoryl-oxyethane,0.0,0.0,0.0,5.0,3.0,0.0
1375,diethyl hydrogen phosphate,C4H11O4P,0.0,1.0,2870-30-6,634,654.0,"InChI=1S/C4H11O4P/c1-3-7-9(5,6)8-4-2/h3-4H2,1-2H3,(H,5,6)",UCQFCFPECQILOL-UHFFFAOYSA-N,,,,-1144.49,,,,465.7,4.0,diethyl-hydrogen-phosphate,0.0,0.0,0.0,4.0,2.0,0.0
1376,1-diethoxyphosphorylethene,C6H13O3P,0.0,1.0,682-30-4,62832,,"InChI=1S/C6H13O3P/c1-4-8-10(7,6-3)9-5-2/h6H,3-5H2,1-2H3",,,,,-794.36,,,,492.85,5.0,1-diethoxyphosphorylethene,0.0,0.0,0.0,5.0,2.0,0.0
1377,N-[dimethylamino(fluoro)phosphoryl]-N-methylmethanamine,C4H12FN2OP,0.0,1.0,115-26-4,7966,8264.0,"InChI=1S/C4H12FN2OP/c1-6(2)9(5,8)7(3)4/h1-4H3",PGJBQBDNXAZHBP-UHFFFAOYSA-N,,,,-717.92,,,,440.41,2.0,N--dimethylaminofluorophosphoryl--N-methylmethanamine,0.0,0.0,0.0,2.0,4.0,0.0
1378,dimethyl hydrogen phosphate,C2H7O4P,0.0,1.0,813-78-5,12582,13134.0,"InChI=1S/C2H7O4P/c1-5-7(3,4)6-2/h1-2H3,(H,3,4)",KKUKTXOBAWVSHC-UHFFFAOYSA-N,,,,-1073.37,,,,401.39,2.0,dimethyl-hydrogen-phosphate,0.0,0.0,0.0,2.0,2.0,0.0
1379,dimethyl hydrogen phosphite,C2H7O3P,0.0,1.0,96-36-6,85582,,"InChI=1S/C2H7O3P/c1-4-6(3)5-2/h3H,1-2H3",,,,,-714.52,,,,384.25,2.0,dimethyl-hydrogen-phosphite,0.0,0.0,0.0,2.0,2.0,0.0
1380,(methoxy-methyl-phosphoryl)oxymethane,C3H9O3P,0.0,1.0,756-79-6,12418,,"InChI=1S/C3H9O3P/c1-5-7(3,4)6-2/h1-3H3",,,,,-848.63,,,,407.87,2.0,methoxymethylphosphoryl-oxymethane,0.0,0.0,0.0,2.0,3.0,0.0
1381,chloro-dimethoxy-sulfanylidene-lambda-5-phosphane,C2H6ClO2PS,0.0,1.0,2524-03-0,16374,,"InChI=1S/C2H6ClO2PS/c1-4-6(3,7)5-2/h1-2H3",,,,,-637.12,,,,407.76,2.0,OO-dimethyl-phosphorochloridothioate,0.0,0.0,0.0,2.0,2.0,0.0
1384,chloro(diphenyl)phosphane,C12H10ClP,0.0,1.0,1079-66-9,59567,66180.0,InChI=1S/C12H10ClP/c13-14(11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H,XGRJZXREYAXTGV-UHFFFAOYSA-N,,,,113.03,,,,483.07,2.0,chloro-diphenylphosphane,0.0,0.0,0.0,2.0,0.0,0.0
1386,dichloro(phenyl)phosphane,C6H5Cl2P,0.0,1.0,644-97-3,12053,12573.0,InChI=1S/C6H5Cl2P/c7-9(8)6-4-2-1-3-5-6/h1-5H,IMDXZWRLUZPMDH-UHFFFAOYSA-N,,,,-85.48,,,,403.15,0.0,dichlorophenylphosphane,0.0,0.0,0.0,1.0,0.0,0.0
1392,methylsulfanylethane,C3H8S,0.0,1.0,624-89-5,11729,12230.0,"InChI=1S/C3H8S/c1-3-4-2/h3H2,1-2H3",WXEHBUMAEPOYKP-UHFFFAOYSA-N,-59.6,0.0,22.0,-61.81,333.2,0.0,22.0,322.81,1.0,ethyl-methyl-sulfide-trans,0.0,0.0,0.0,1.0,2.0,0.0
1393,N-methylmethanimine,C2H5N,0.0,1.0,1761-67-7,120899,137199.0,"InChI=1S/C2H5N/c1-3-2/h1H2,2H3",NYVSDPNXBIEFPW-UHFFFAOYSA-N,,,,78.8,,,,260.1,0.0,N-methylmethanimine,0.0,0.0,0.0,0.0,1.0,0.0
1394,ethanethial,C2H4S,0.0,1.0,6851-93-0,109854,123241.0,"InChI=1S/C2H4S/c1-2-3/h2H,1H3",QJFUMFCCMJJLIE-UHFFFAOYSA-N,,,,68.79,,,,272.39,0.0,ethanethial,0.0,0.0,0.0,0.0,1.0,0.0
1395,"4,5-dihydroisoxazole",C3H5NO,0.0,1.0,504-73-4,10609312,,"InChI=1S/C3H5NO/c1-2-4-5-3-1/h2H,1,3H2",,,,,48.55,,,,292.22,0.0,45-dihydroisoxazole,1.0,0.0,0.0,0.0,0.0,0.0
1396,cyclopropanol,C3H6O,0.0,1.0,16545-68-9,109961,123361.0,"InChI=1S/C3H6O/c4-3-1-2-3/h3-4H,1-2H2",YOXHCYXIAVIFCZ-UHFFFAOYSA-N,,,,-101.86,,,,277.18,0.0,cyclopropanol,0.0,0.0,0.0,0.0,0.0,0.0
1397,cyclobutanol,C4H8O,0.0,1.0,2919-23-5,68700,76218.0,"InChI=1S/C4H8O/c5-4-2-1-3-4/h4-5H,1-3H2",KTHXBEHDVMTNOH-UHFFFAOYSA-N,-194.0,0.0,38.0,-143.42,,,,300.53,0.0,cyclobutanol,1.0,0.0,0.0,0.0,0.0,0.0
1398,2H-furan-5-one,C4H4O2,0.0,1.0,497-23-4,9917,10341.0,"InChI=1S/C4H4O2/c5-4-2-1-3-6-4/h1-2H,3H2",VIHAEDVKXSOUAT-UHFFFAOYSA-N,,,,-260.55,,,,295.28,0.0,2H-furan-5-one,0.0,0.0,0.0,0.0,0.0,0.0
1399,thiocarbonyl dichloride,CCl2S,0.0,1.0,463-71-8,9645,10040.0,InChI=1S/CCl2S/c2-1(3)4,ZWZVWGITAAIFPS-UHFFFAOYSA-N,,,,43.47,,,,294.32,0.0,thiocarbonyl-dichloride,0.0,0.0,0.0,0.0,0.0,0.0
1400,4-chlorophenol,C6H5ClO,0.0,1.0,106-48-9,13875219,4684.0,"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",WXNZTHHGJRFXKQ-UHFFFAOYSA-N,-128.1,0.0,22.0,-122.5,345.0,0.0,22.0,341.99,0.0,4-chlorophenol,0.0,0.0,0.0,0.0,0.0,0.0
1401,"(E)-1,3-dichloroprop-1-ene",C3H4Cl2,0.0,1.0,8022-76-2,23117,24726.0,"InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2/b2-1+",UOORRWUZONOOLO-OWOJBTEDSA-N,-28.76,0.0,22.0,-27.87,340.1,0.0,22.0,329.63,1.0,E-13-dichloroprop-1-ene,0.0,0.0,0.0,1.0,0.0,0.0
1402,"(Z)-1,3-dichloroprop-1-ene",C3H4Cl2,0.0,1.0,10061-01-5,4444456,5280970.0,"InChI=1S/C3H4Cl2/c4-2-1-3-5/h1-2H,3H2/b2-1-",UOORRWUZONOOLO-UPHRSURJSA-N,-32.76,0.0,22.0,-28.66,340.1,0.0,22.0,330.95,1.0,Z-13-dichloroprop-1-ene,0.0,0.0,0.0,1.0,0.0,0.0
1403,methoxyethene,C3H6O,0.0,1.0,107-25-5,7573,7861.0,"InChI=1S/C3H6O/c1-3-4-2/h3H,1H2,2H3",XJRBAMWJDBPFIM-UHFFFAOYSA-N,-108.0,0.0,22.0,-107.51,308.0,0.0,22.0,285.08,1.0,methyl-vinyl-ether-cis,0.0,0.0,0.0,1.0,1.0,0.0
1404,1-nitroethene,C2H3NO2,0.0,1.0,3638-64-0,69627,77197.0,"InChI=1S/C2H3NO2/c1-2-3(4)5/h2H,1H2",RPMXALUWKZHYOV-UHFFFAOYSA-N,33.3,0.0,19.0,29.39,300.5,0.0,19.0,294.09,0.0,1-nitroethene,0.0,0.0,0.0,1.0,0.0,0.0
1405,1H-indole,C8H7N,0.0,1.0,120-72-9,776,798.0,"InChI=1S/C8H7N/c1-2-4-8-7(3-1)5-6-9-8/h1-6,9H",SIKJAQJRHWYJAI-UHFFFAOYSA-N,156.6,0.0,22.0,159.79,328.0,0.0,22.0,330.91,0.0,indole,0.0,0.0,0.0,0.0,0.0,0.0
1406,"cyclohexa-1,3-diene",C6H8,0.0,1.0,592-57-4,11117,11605.0,"InChI=1S/C6H8/c1-2-4-6-5-3-1/h1-4H,5-6H2",MGNZXYYWBUKAII-UHFFFAOYSA-N,106.2,0.0,22.0,108.18,303.4,0.0,22.0,302.99,0.0,cyclohexa-13-diene,1.0,0.0,0.0,0.0,0.0,0.0
1407,2-methylprop-1-en-1-one,C4H6O,0.0,1.0,598-26-5,120167,136395.0,InChI=1S/C4H6O/c1-4(2)3-5/h1-2H3,VDOKWPVSGXHSNP-UHFFFAOYSA-N,-124.0,0.0,38.0,-88.55,,,,317.15,0.0,2-methylprop-1-en-1-one,0.0,0.0,0.0,0.0,2.0,0.0
1408,methoxyethyne,C3H4O,0.0,1.0,6443-91-0,122358,138749.0,"InChI=1S/C3H4O/c1-3-4-2/h1H,2H3",QRNDDJXJUHBGSG-UHFFFAOYSA-N,,,,111.84,,,,287.34,1.0,methoxyethyne,0.0,0.0,0.0,0.0,1.0,0.0
1409,acetyl fluoride,C2H3FO,0.0,1.0,557-99-3,10731,11204.0,InChI=1S/C2H3FO/c1-2(3)4/h1H3,JUCMRTZQCZRJDC-UHFFFAOYSA-N,-442.25,3.35,24.0,-439.89,,,,281.85,0.0,acetyl-fluoride,0.0,0.0,0.0,0.0,1.0,0.0
1410,acetyl chloride,C2H3ClO,0.0,1.0,75-36-5,6127,6367.0,InChI=1S/C2H3ClO/c1-2(3)4/h1H3,WETWJCDKMRHUPV-UHFFFAOYSA-N,-243.51,0.0,22.0,-241.0,295.0,0.0,22.0,294.12,0.0,acetyl-chloride,0.0,0.0,0.0,0.0,1.0,0.0
1411,acetyl cyanide,C3H3NO,0.0,1.0,631-57-2,62638,69430.0,InChI=1S/C3H3NO/c1-3(5)2-4/h1H3,QLDHWVVRQCGZLE-UHFFFAOYSA-N,,,,-14.72,,,,305.66,0.0,acetyl-cyanide,0.0,0.0,0.0,0.0,1.0,0.0
1412,"furan-2,5-dione",C4H2O3,0.0,1.0,108-31-6,7635,7923.0,InChI=1S/C4H2O3/c5-3-1-2-4(6)7-3/h1-2H,FPYJFEHAWHCUMM-UHFFFAOYSA-N,-398.3,0.0,22.0,-402.9,317.0,0.0,22.0,309.46,0.0,furan-25-dione,0.0,0.0,0.0,0.0,0.0,0.0
1413,prop-1-yn-1-ol,C3H4O,0.0,1.0,6175-54-8,4937830,6432594.0,"InChI=1S/C3H4O/c1-2-3-4/h4H,1H3",FWLKYEAOOIPJRL-UHFFFAOYSA-N,,,,58.98,,,,307.8,0.0,prop-1-yn-1-ol,0.0,0.0,0.0,0.0,1.0,0.0
1414,2-hydroxyethyl(trimethyl)azanium,C5H14NO+,1.0,1.0,62-49-7,299,305.0,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1",OEYIOHPDSNJKLS-UHFFFAOYSA-N,,,,364.14,,,,390.65,2.0,choline,0.0,0.0,0.0,2.0,3.0,0.0
1420,aluminium monofluoride,AlF,0.0,1.0,,4576555,,InChI=1S/Al.FH/h;1H/q+1;/p-1,,-265.68,3.35,28.0,-275.18,,,,209.16,0.0,aluminium-monofluoride,0.0,0.0,0.0,0.0,0.0,0.0
1423,hypobromous acid,BrO,0.0,2.0,15656-19-6,4574122,,InChI=1S/BrO/c1-2,,107.65,0.0,38.0,132.87,233.0,0.0,19.0,226.52,0.0,bromine-monoxide,0.0,0.0,0.0,0.0,0.0,0.0
1424,bromous acid,BrO2,0.0,2.0,21255-83-4,4574124,,InChI=1S/BrO2/c2-1-3,,151.96,0.0,38.0,156.88,271.12,0.0,38.0,275.91,0.0,bromine-dioxide,0.0,0.0,0.0,0.0,0.0,0.0
1426,calcium monochloride,CaCl+,1.0,1.0,,,,InChI=1S/Ca.ClH/h;1H/q+1;/p-1,,,,,470.45,,,,227.74,0.0,calcium-monochloride,0.0,0.0,0.0,0.0,0.0,0.0
1428,trifluoro-lambda-3-chlorane,ClF3,0.0,1.0,7790-91-2,23039,,InChI=1S/ClF3/c2-1(3)4,,-160.0,0.0,22.0,-161.7,281.51,0.0,22.0,279.7,0.0,chlorine-trifluoride,,,,,,
1437,fluorogallium,FGa,0.0,1.0,,4909102,6395321.0,InChI=1S/FH.Ga/h1H;/q;+1/p-1,CXPXVVXGLWMDKK-UHFFFAOYSA-M,-251.9,0.0,19.0,-236.76,,,,221.62,0.0,fluorogallium,0.0,0.0,0.0,0.0,0.0,0.0
1444,lithium monoxide,LiO,0.0,2.0,12142-77-7,,,InChI=1S/Li.O,,,,,53.52,,,,199.65,0.0,lithium-monoxide,0.0,0.0,0.0,0.0,0.0,0.0
1447,difluorogermanium,F2Ge,0.0,1.0,13940-63-1,4885763,,InChI=1S/F2Ge/c1-3-2,,,,,-546.57,,,,270.89,0.0,difluorogermanium,0.0,0.0,0.0,0.0,0.0,0.0
1448,thionyl difluoride,F2OS,0.0,1.0,7783-42-8,22954,,InChI=1S/F2OS/c1-4(2)3,,-543.92,0.0,38.0,-586.72,279.13,0.0,38.0,280.0,0.0,thionyl-difluoride,0.0,0.0,0.0,0.0,0.0,0.0
1450,phosphorus monoxide,OP,0.0,2.0,14452-66-5,5256764,,InChI=1S/OP/c1-2,,-28.5,0.0,19.0,-40.71,222.8,0.0,19.0,217.97,0.0,phosphorus-monoxide,0.0,0.0,0.0,0.0,0.0,0.0
1452,sulfur monoxide,OS,0.0,3.0,13827-32-2,102805,114845.0,InChI=1S/OS/c1-2,XTQHKBHJIVJGKJ-UHFFFAOYSA-N,5.02,1.26,24.0,5.86,222.0,0.0,19.0,221.93,0.0,sulfur-monoxide,0.0,0.0,0.0,0.0,0.0,0.0
1453,disulfur monoxide,OS2,0.0,1.0,20901-21-7,124163,,InChI=1S/OS2/c1-3-2,,-56.48,0.0,38.0,-49.07,267.02,0.0,38.0,267.15,0.0,disulfur-monoxide,0.0,0.0,0.0,0.0,0.0,0.0
1464,lambda-1-sulfane,HS,0.0,2.0,13940-21-1,4574111,,InChI=1S/HS/h1H,,142.7,0.0,19.0,142.56,195.7,0.0,19.0,192.09,0.0,mercapto,0.0,0.0,0.0,0.0,0.0,0.0
1466,trichloro(methyl)silane,CH3Cl3Si,0.0,1.0,75-79-6,6159,6399.0,"InChI=1S/CH3Cl3Si/c1-5(2,3)4/h1H3",JLUFWMXJHAVVNN-UHFFFAOYSA-N,-571.8,0.0,22.0,-571.77,351.15,0.0,22.0,350.49,0.0,trichloromethylsilane,0.0,0.0,0.0,0.0,1.0,0.0
1468,methyldiborane,CH8B2,0.0,1.0,23777-55-1,,,"InChI=1S/CH4B.BH4/c1-2;/h2H,1H3;1H4",,,,,-37.42,,,,279.72,0.0,methyldiborane,,,,,,
1469,but-3-en-2-ol,C4H8O,0.0,1.0,598-32-3,11224,11716.0,"InChI=1S/C4H8O/c1-3-4(2)5/h3-5H,1H2,2H3",MKUWVMRNQOOSAT-UHFFFAOYSA-N,,,,-161.08,,,,321.73,1.0,but-3-en-2-ol,0.0,0.0,0.0,1.0,1.0,0.0
1470,ethyl 2-cyanoacetate,C5H7NO2,0.0,1.0,105-56-6,13856579,7764.0,"InChI=1S/C5H7NO2/c1-2-8-5(7)3-4-6/h2-3H2,1H3",ZIUSEGSNTOUIPT-UHFFFAOYSA-N,-316.14,0.0,38.0,-285.62,413.5,0.0,38.0,397.28,3.0,ethyl-2-cyanoacetate,0.0,0.0,0.0,3.0,1.0,0.0
1471,2-methoxyethyl acetate,C5H10O3,0.0,1.0,110-49-6,13864773,8054.0,"InChI=1S/C5H10O3/c1-5(6)8-4-3-7-2/h3-4H2,1-2H3",XLLIQLLCWZCATF-UHFFFAOYSA-N,,,,-543.58,,,,410.1,4.0,2-methoxyethyl-acetate,0.0,0.0,0.0,4.0,2.0,0.0
1472,2-acetyloxyethyl acetate,C6H10O4,0.0,1.0,111-55-7,21106536,8121.0,"InChI=1S/C6H10O4/c1-5(7)9-3-4-10-6(2)8/h3-4H2,1-2H3",JTXMVXSTHSMVQF-UHFFFAOYSA-N,-807.0,0.0,22.0,-801.88,507.0,0.0,22.0,442.64,5.0,2-acetyloxyethyl-acetate,0.0,0.0,0.0,5.0,2.0,0.0
1473,2-ethoxyethyl acetate,C6H12O3,0.0,1.0,111-15-9,13839109,8095.0,"InChI=1S/C6H12O3/c1-3-8-4-5-9-6(2)7/h3-5H2,1-2H3",SVONRAPFKPVNKG-UHFFFAOYSA-N,-611.0,0.0,22.0,-578.46,493.0,0.0,22.0,445.14,5.0,2-ethoxyethyl-acetate,0.0,0.0,0.0,5.0,2.0,0.0
1474,2-methylpropyl 2-methylpropanoate,C8H16O2,0.0,1.0,97-85-8,7073,7351.0,"InChI=1S/C8H16O2/c1-6(2)5-10-8(9)7(3)4/h6-7H,5H2,1-4H3",RXGUIWHIADMCFC-UHFFFAOYSA-N,-538.5,0.0,22.0,-512.0,510.0,0.0,22.0,464.06,4.0,2-methylpropyl-2-methylpropanoate,0.0,0.0,0.0,4.0,4.0,0.0
